gene_id	fpkm	RT
ENSG00000124602.10	1.1740000000000002	NRT
ENSG00000113504.21	4.626	NRT
ENSG00000213638.6	2.336	NRT
ENSG00000224821.5	2.364	NRT
ENSG00000152583.13	3.606	NRT
ENSG00000260466.1	2.579	NRT
ENSG00000166444.19	9.585	NRT
ENSG00000222020.3	1.107	NRT
ENSG00000221883.4	1.926	NRT
ENSG00000204348.10	6.917000000000001	NRT
ENSG00000284224.1	6.693	NRT
ENSG00000242802.9	14.268	NRT
ENSG00000162836.12	1.3530000000000002	NRT
ENSG00000185880.13	7.677	NRT
ENSG00000152137.8	1.42	NRT
ENSG00000211914.1	1.7180000000000002	NRT
ENSG00000164402.14	5.96	NRT
ENSG00000278864.1	2.744	NRT
ENSG00000160972.9	35.303000000000004	NRT
ENSG00000134851.13	4.91	NRT
ENSG00000256947.1	1.145	NRT
ENSG00000167182.15	1.233	NRT
ENSG00000211829.9	1.169	NRT
ENSG00000197170.10	1.769	NRT
ENSG00000119917.15	10.003	NRT
ENSG00000133477.17	1.496	NRT
ENSG00000254898.1	1.235	NRT
ENSG00000227959.1	1.608	NRT
ENSG00000139193.4	5.006	NRT
ENSG00000132256.19	2.037	NRT
ENSG00000134644.16	2.452	NRT
ENSG00000020129.16	3.205	NRT
ENSG00000242294.6	7.258999999999999	NRT
ENSG00000129003.19	2.199	NRT
ENSG00000150594.7	3.067	NRT
ENSG00000127603.30	2.815	NRT
ENSG00000106538.10	22.474	NRT
ENSG00000062716.13	31.697	NRT
ENSG00000198538.11	1.308	NRT
ENSG00000186020.13	1.01	NRT
ENSG00000182648.13	3.129	NRT
ENSG00000068831.19	16.391	NRT
ENSG00000132612.16	13.39	NRT
ENSG00000099940.12	1.404	NRT
ENSG00000244119.1	1.02	NRT
ENSG00000135899.19	5.428999999999999	NRT
ENSG00000055118.16	1.263	NRT
ENSG00000229152.2	4.806	NRT
ENSG00000103044.11	2.577	NRT
ENSG00000131507.11	4.175	NRT
ENSG00000163362.11	10.036	NRT
ENSG00000166592.12	1.518	NRT
ENSG00000101152.11	5.149	NRT
ENSG00000114999.8	1.919	NRT
ENSG00000198517.10	12.253	NRT
ENSG00000215908.10	6.207000000000001	NRT
ENSG00000116670.15	1.834	NRT
ENSG00000258727.1	12.558	NRT
ENSG00000276728.1	1.1909999999999998	NRT
ENSG00000277474.1	2.25	NRT
ENSG00000264247.2	1.954	NRT
ENSG00000112983.18	3.951	NRT
ENSG00000172016.16	2.607	NRT
ENSG00000180867.11	2.649	NRT
ENSG00000235772.1	3.776	NRT
ENSG00000247596.10	12.638	NRT
ENSG00000226352.2	1.754	NRT
ENSG00000149451.18	3.008	NRT
ENSG00000175727.14	49.607	RT
ENSG00000125810.10	7.127000000000001	NRT
ENSG00000187800.13	1.318	NRT
ENSG00000204209.13	17.877	NRT
ENSG00000278571.1	2.162	NRT
ENSG00000225792.2	1.529	NRT
ENSG00000272345.1	6.697	NRT
ENSG00000184983.11	20.766	NRT
ENSG00000262967.1	5.335	NRT
ENSG00000145945.7	3.3480000000000003	NRT
ENSG00000234793.1	4.346	NRT
ENSG00000143546.10	8.641	NRT
ENSG00000103275.21	6.232	NRT
ENSG00000198553.9	1.883	NRT
ENSG00000267308.3	4.682	NRT
ENSG00000151502.11	5.7620000000000005	NRT
ENSG00000111229.16	47.828	NRT
ENSG00000211669.3	5.198	NRT
ENSG00000247228.3	2.135	NRT
ENSG00000065268.11	16.453	NRT
ENSG00000139192.12	6.632000000000001	NRT
ENSG00000184012.14	54.397	NRT
ENSG00000182578.14	5.859	NRT
ENSG00000093183.14	1.268	NRT
ENSG00000197019.5	3.344	NRT
ENSG00000162413.16	2.464	NRT
ENSG00000012124.17	17.625	RT
ENSG00000234185.2	1.125	NRT
ENSG00000242071.3	5.14	NRT
ENSG00000288473.1	2.593	RT
ENSG00000285938.1	3.337	NRT
ENSG00000261367.1	1.833	NRT
ENSG00000120662.16	1.153	NRT
ENSG00000187866.10	2.592	NRT
ENSG00000108883.13	7.49	NRT
ENSG00000125835.19	13.989	NRT
ENSG00000175711.8	4.199	NRT
ENSG00000003756.17	12.265999999999998	NRT
ENSG00000172331.12	1.047	NRT
ENSG00000124615.20	1.504	NRT
ENSG00000165782.11	11.048	NRT
ENSG00000109685.19	11.106	NRT
ENSG00000136146.15	1.6969999999999998	NRT
ENSG00000241769.7	3.3560000000000003	NRT
ENSG00000153443.13	5.403	RT
ENSG00000127586.17	5.263	RT
ENSG00000163154.6	2.168	NRT
ENSG00000108344.15	9.536	NRT
ENSG00000158869.11	3.525	NRT
ENSG00000267255.1	1.966	NRT
ENSG00000220008.3	4.662	NRT
ENSG00000136997.21	16.208	NRT
ENSG00000262049.1	14.393	NRT
ENSG00000199631.1	3.409	NRT
ENSG00000269570.2	3.1910000000000003	NRT
ENSG00000189334.9	191.661	NRT
ENSG00000152904.11	2.7030000000000003	NRT
ENSG00000277688.1	2.0980000000000003	NRT
ENSG00000102445.20	4.274	NRT
ENSG00000037757.14	2.78	NRT
ENSG00000224645.1	10.628	NRT
ENSG00000066923.18	2.964	NRT
ENSG00000161677.12	5.877999999999999	NRT
ENSG00000101294.18	15.961	NRT
ENSG00000237424.1	3.654	RT
ENSG00000092203.15	8.49	NRT
ENSG00000244480.1	1.163	NRT
ENSG00000187634.13	1.052	NRT
ENSG00000211593.2	51.492	NRT
ENSG00000159147.18	4.246	NRT
ENSG00000163602.11	5.62	NRT
ENSG00000225610.1	1.409	NRT
ENSG00000072274.13	6.232	NRT
ENSG00000167536.14	2.385	NRT
ENSG00000069424.15	5.134	NRT
ENSG00000263020.6	12.395	NRT
ENSG00000159579.14	1.019	NRT
ENSG00000205268.11	2.422	NRT
ENSG00000168906.13	19.802	NRT
ENSG00000234945.8	4.267	NRT
ENSG00000164088.18	4.7	NRT
ENSG00000224470.8	4.756	NRT
ENSG00000196227.11	1.179	NRT
ENSG00000207923.1	1.165	NRT
ENSG00000088833.18	2.648	RT
ENSG00000276926.1	4.84	NRT
ENSG00000141543.12	15.694	NRT
ENSG00000166135.14	2.419	NRT
ENSG00000068028.17	5.23	NRT
ENSG00000258908.1	21.281	NRT
ENSG00000124299.15	7.05	NRT
ENSG00000172403.11	6.377999999999999	NRT
ENSG00000142973.14	1.137	NRT
ENSG00000185246.18	2.61	NRT
ENSG00000171223.6	111.578	NRT
ENSG00000149489.9	2.835	NRT
ENSG00000186468.13	123.518	NRT
ENSG00000065518.8	18.809	NRT
ENSG00000104915.15	15.764	NRT
ENSG00000275437.1	1.037	NRT
ENSG00000100330.16	1.668	NRT
ENSG00000174151.15	4.227	NRT
ENSG00000055950.16	33.371	NRT
ENSG00000182916.8	1.116	NRT
ENSG00000103415.12	6.999	NRT
ENSG00000235865.2	1.908	NRT
ENSG00000070761.8	4.671	NRT
ENSG00000183207.14	10.64	NRT
ENSG00000101189.7	3.341	NRT
ENSG00000166136.16	33.504	NRT
ENSG00000096968.14	2.426	NRT
ENSG00000185627.18	31.884	NRT
ENSG00000147853.17	2.274	NRT
ENSG00000090316.16	8.335	RT
ENSG00000006047.13	10.769	NRT
ENSG00000114383.10	6.922999999999999	NRT
ENSG00000279592.1	4.159	NRT
ENSG00000109458.8	1.189	NRT
ENSG00000102931.8	3.332	NRT
ENSG00000268614.1	2.415	NRT
ENSG00000163866.9	7.239	NRT
ENSG00000273216.1	1.123	NRT
ENSG00000167615.17	41.118	NRT
ENSG00000224914.4	1.962	NRT
ENSG00000142227.11	6.162999999999999	NRT
ENSG00000266751.1	37.015	NRT
ENSG00000259652.1	5.025	NRT
ENSG00000065154.12	1.905	NRT
ENSG00000077463.15	8.769	NRT
ENSG00000251169.2	4.337	NRT
ENSG00000198242.14	125.263	NRT
ENSG00000244295.2	2.076	NRT
ENSG00000255410.2	1.358	NRT
ENSG00000171497.5	5.925	NRT
ENSG00000130517.14	8.309	NRT
ENSG00000101146.13	1.838	NRT
ENSG00000106605.11	1.098	NRT
ENSG00000114745.14	6.257000000000001	NRT
ENSG00000164638.11	1.131	NRT
ENSG00000103035.11	14.049	NRT
ENSG00000143590.14	2.526	NRT
ENSG00000267791.1	3.878	NRT
ENSG00000170035.16	1.261	NRT
ENSG00000139746.16	2.194	NRT
ENSG00000196504.19	5.377999999999999	NRT
ENSG00000074696.13	1.155	NRT
ENSG00000235512.1	4.273	NRT
ENSG00000278249.1	64.414	NRT
ENSG00000071859.15	25.757	NRT
ENSG00000232811.1	1.16	NRT
ENSG00000172974.11	2.482	NRT
ENSG00000284541.1	3.426	NRT
ENSG00000171792.11	9.668	NRT
ENSG00000100116.17	1.622	NRT
ENSG00000171962.18	1.246	NRT
ENSG00000155959.12	1.143	NRT
ENSG00000111731.12	1.742	NRT
ENSG00000160710.18	28.84	NRT
ENSG00000198959.12	17.706	NRT
ENSG00000113648.16	8.344	NRT
ENSG00000102007.11	26.485	NRT
ENSG00000143947.15	231.58900000000003	NRT
ENSG00000151882.11	3.278	RT
ENSG00000158828.8	10.288	NRT
ENSG00000106344.8	1.4980000000000002	NRT
ENSG00000139832.5	1.167	NRT
ENSG00000256028.2	16.589000000000002	NRT
ENSG00000182107.7	11.742	NRT
ENSG00000264201.1	2.525	NRT
ENSG00000169230.10	57.584	NRT
ENSG00000130787.14	35.845	RT
ENSG00000100211.10	2.05	NRT
ENSG00000272989.1	1.198	NRT
ENSG00000184557.4	26.343000000000004	NRT
ENSG00000136925.15	5.148	NRT
ENSG00000224251.6	2.826	NRT
ENSG00000267426.5	4.768	NRT
ENSG00000142751.15	2.448	NRT
ENSG00000134152.11	1.545	RT
ENSG00000237765.8	1.759	NRT
ENSG00000160752.15	81.039	NRT
ENSG00000119900.9	1.361	NRT
ENSG00000034152.19	5.792000000000001	NRT
ENSG00000138185.20	1.212	NRT
ENSG00000197930.13	5.436	NRT
ENSG00000123595.8	1.025	NRT
ENSG00000277728.1	3.422	NRT
ENSG00000143324.14	1.329	NRT
ENSG00000197620.11	5.297000000000001	NRT
ENSG00000237669.1	1.439	NRT
ENSG00000136603.14	2.542	NRT
ENSG00000125743.11	18.095	NRT
ENSG00000146674.15	5.499	NRT
ENSG00000211920.1	1.336	NRT
ENSG00000241360.2	11.526	NRT
ENSG00000104823.9	72.94800000000001	RT
ENSG00000105254.12	10.762	NRT
ENSG00000116198.14	2.584	NRT
ENSG00000138834.14	14.924	NRT
ENSG00000214389.2	5.271	NRT
ENSG00000176868.2	18.112	NRT
ENSG00000133328.4	2.902	NRT
ENSG00000198399.15	2.499	NRT
ENSG00000176531.10	1.278	NRT
ENSG00000132182.12	2.436	NRT
ENSG00000179403.12	11.905	NRT
ENSG00000204262.14	1.669	NRT
ENSG00000225376.6	2.0380000000000003	NRT
ENSG00000064201.16	1.075	NRT
ENSG00000278845.5	1.147	NRT
