gene_id	fpkm	RT
ENSG00000198055.11	2.137	NRT
ENSG00000105568.18	16.418	NRT
ENSG00000077380.16	1.094	NRT
ENSG00000136238.18	53.31100000000001	NRT
ENSG00000115604.12	1.504	NRT
ENSG00000236263.1	2.546	NRT
ENSG00000258891.1	1.38	NRT
ENSG00000259371.2	3.115	NRT
ENSG00000174238.15	1.348	NRT
ENSG00000051523.11	14.347	RT
ENSG00000114331.15	1.022	NRT
ENSG00000067225.19	52.683	NRT
ENSG00000239014.1	1.4069999999999998	NRT
ENSG00000144674.16	2.057	NRT
ENSG00000213689.14	13.669	NRT
ENSG00000284485.1	1.016	NRT
ENSG00000101457.13	2.946	NRT
ENSG00000133401.16	2.5810000000000004	NRT
ENSG00000077782.21	10.101	NRT
ENSG00000168522.13	20.228	NRT
ENSG00000156966.7	7.449	NRT
ENSG00000111907.21	2.1790000000000003	NRT
ENSG00000103196.12	2.084	NRT
ENSG00000120071.15	2.178	NRT
ENSG00000125818.18	1.798	NRT
ENSG00000111412.6	5.545	NRT
ENSG00000100124.15	4.352	NRT
ENSG00000186281.12	1.121	NRT
ENSG00000048140.18	2.195	NRT
ENSG00000092094.11	19.124	NRT
ENSG00000168916.15	1.888	NRT
ENSG00000251992.1	11.877	NRT
ENSG00000142173.16	28.011	NRT
ENSG00000273047.1	3.54	NRT
ENSG00000278126.1	1.166	NRT
ENSG00000173214.7	1.116	NRT
ENSG00000103018.17	1.761	NRT
ENSG00000177889.10	1.917	NRT
ENSG00000244187.8	23.365	NRT
ENSG00000153774.9	1.558	NRT
ENSG00000286078.1	16.37	NRT
ENSG00000142675.18	3.46	NRT
ENSG00000167770.12	5.178	NRT
ENSG00000119862.13	5.134	NRT
ENSG00000269469.1	1.6769999999999998	NRT
ENSG00000263620.1	5.891	NRT
ENSG00000160570.14	1.529	NRT
ENSG00000164576.12	2.006	NRT
ENSG00000043462.13	2.672	NRT
ENSG00000179431.7	1.893	NRT
ENSG00000029725.17	1.202	NRT
ENSG00000137492.8	2.681	NRT
ENSG00000163686.15	2.253	NRT
ENSG00000123838.11	6.426	NRT
ENSG00000115414.21	91.463	RT
ENSG00000167232.14	1.652	NRT
ENSG00000160877.6	16.211	NRT
ENSG00000111802.14	2.427	NRT
ENSG00000276168.1	1342.874	NRT
ENSG00000166140.17	7.423999999999999	NRT
ENSG00000160179.19	1.117	RT
ENSG00000155368.16	29.675	NRT
ENSG00000049449.10	65.899	NRT
ENSG00000042493.16	16.468	NRT
ENSG00000159792.10	1.073	NRT
ENSG00000160447.7	2.374	NRT
ENSG00000175182.15	2.206	NRT
ENSG00000167552.15	25.932	NRT
ENSG00000206341.7	19.508	NRT
ENSG00000285952.1	1.801	NRT
ENSG00000231500.7	1418.639	NRT
ENSG00000110906.13	2.222	NRT
ENSG00000114491.14	2.224	NRT
ENSG00000110344.10	1.58	NRT
ENSG00000243477.6	3.266	NRT
ENSG00000275185.1	4.038	NRT
ENSG00000107175.12	7.212999999999999	NRT
ENSG00000100307.13	4.825	NRT
ENSG00000284143.1	14.837	NRT
ENSG00000261286.1	2.756	NRT
ENSG00000123739.11	1.5759999999999998	RT
ENSG00000285865.1	1.3090000000000002	NRT
ENSG00000181852.18	1.658	NRT
ENSG00000231920.1	1.352	NRT
ENSG00000142166.13	1.408	RT
ENSG00000116213.16	3.023	NRT
ENSG00000143578.16	1.234	NRT
ENSG00000149084.13	17.803	NRT
ENSG00000184481.17	2.45	NRT
ENSG00000228201.1	1.3969999999999998	NRT
ENSG00000119280.17	2.7060000000000004	NRT
ENSG00000143569.19	5.301	NRT
ENSG00000130726.12	61.239	NRT
ENSG00000123240.17	1.506	NRT
ENSG00000101224.18	11.577	RT
ENSG00000267322.2	12.835	NRT
ENSG00000143486.16	3.033	NRT
ENSG00000234608.8	12.608	NRT
ENSG00000122034.17	67.624	NRT
ENSG00000163346.17	4.474	NRT
ENSG00000166598.16	56.385	NRT
ENSG00000071539.14	2.399	NRT
ENSG00000118515.11	17.499000000000002	NRT
ENSG00000196167.10	1.984	NRT
ENSG00000213654.10	12.475	NRT
ENSG00000213139.8	1.5019999999999998	NRT
ENSG00000119681.12	2.523	NRT
ENSG00000111331.14	2.438	NRT
ENSG00000269918.1	2.25	NRT
ENSG00000188739.15	5.841	NRT
ENSG00000164934.14	3.419	NRT
ENSG00000116885.18	2.195	NRT
ENSG00000198026.8	1.646	NRT
ENSG00000015676.18	2.355	NRT
ENSG00000185619.18	13.19	NRT
ENSG00000167671.12	32.436	NRT
ENSG00000196118.12	2.8710000000000004	NRT
ENSG00000183955.13	1.128	NRT
ENSG00000184497.13	1.077	NRT
ENSG00000167112.10	2.94	NRT
ENSG00000258666.1	4.743	NRT
ENSG00000154153.14	1.918	NRT
ENSG00000109475.17	102.159	NRT
ENSG00000123066.9	8.943999999999999	NRT
ENSG00000284135.1	21.371	NRT
ENSG00000203709.12	1.975	RT
ENSG00000118939.18	2.784	NRT
ENSG00000168970.22	5.784	NRT
ENSG00000170471.15	3.921	NRT
ENSG00000247092.7	5.517	NRT
ENSG00000031698.13	28.855	RT
ENSG00000033627.17	22.274	NRT
ENSG00000283293.1	891.8839999999999	NRT
ENSG00000105176.18	1.8	NRT
ENSG00000111670.16	1.008	NRT
ENSG00000108469.15	4.549	NRT
ENSG00000211676.2	1.981	NRT
ENSG00000198728.11	7.374	RT
ENSG00000099901.17	5.497999999999999	NRT
ENSG00000110619.18	3.5860000000000003	NRT
ENSG00000058453.17	5.43	NRT
ENSG00000135506.16	49.698	NRT
ENSG00000103249.18	16.064	NRT
ENSG00000236213.2	1.223	NRT
ENSG00000103512.15	1.922	NRT
ENSG00000253051.1	1.157	NRT
ENSG00000162430.17	12.645	NRT
ENSG00000138172.11	2.75	NRT
ENSG00000089053.13	14.35	NRT
ENSG00000105519.18	44.596	NRT
ENSG00000103978.16	2.714	NRT
ENSG00000037757.14	3.026	NRT
ENSG00000142694.6	7.242999999999999	NRT
ENSG00000243155.1	1.083	NRT
ENSG00000068137.15	3.636	NRT
ENSG00000166181.13	1.43	NRT
ENSG00000149925.22	230.196	RT
ENSG00000064012.22	1.396	NRT
ENSG00000006652.15	3.696	NRT
ENSG00000221963.6	2.527	NRT
ENSG00000187860.10	1.272	NRT
ENSG00000137822.13	2.874	NRT
ENSG00000162745.11	3.5460000000000003	NRT
ENSG00000173137.12	1.056	NRT
ENSG00000204237.5	17.479	NRT
ENSG00000183628.14	1.907	NRT
ENSG00000116754.13	47.839	NRT
ENSG00000165879.9	1.7180000000000002	NRT
ENSG00000188315.8	1.386	NRT
ENSG00000196998.19	18.962	NRT
ENSG00000128973.13	6.779	NRT
ENSG00000075399.14	2.597	NRT
ENSG00000259544.1	2.568	NRT
ENSG00000172794.20	1.205	NRT
ENSG00000288644.1	1.507	NRT
ENSG00000119950.21	1.6030000000000002	NRT
ENSG00000160888.7	31.095	RT
ENSG00000288066.1	5.702000000000001	NRT
ENSG00000187186.15	2.511	NRT
ENSG00000283149.1	2.121	NRT
ENSG00000100296.14	1.813	RT
ENSG00000078967.13	1.003	NRT
ENSG00000155760.3	1.821	NRT
ENSG00000122852.15	1576.75	RT
ENSG00000075790.12	1.389	NRT
ENSG00000137522.18	1.809	NRT
ENSG00000198034.11	230.034	NRT
ENSG00000188706.13	1.486	NRT
ENSG00000104419.17	11.149	NRT
ENSG00000100241.21	14.671	NRT
ENSG00000107937.19	1.3969999999999998	NRT
ENSG00000012822.16	13.36	NRT
ENSG00000205220.12	35.763000000000005	NRT
ENSG00000125434.11	4.737	NRT
