gene_id	fpkm	RT
ENSG00000177303.10	5.796	NRT
ENSG00000113212.7	1.405	NRT
ENSG00000169291.10	2.007	NRT
ENSG00000204149.14	2.147	NRT
ENSG00000213658.12	1.416	NRT
ENSG00000160695.15	8.593	NRT
ENSG00000077463.15	1.463	NRT
ENSG00000158234.12	2.014	NRT
ENSG00000129480.13	1.426	NRT
ENSG00000174851.16	12.561	NRT
ENSG00000264772.6	39.867	NRT
ENSG00000143416.21	11.679	NRT
ENSG00000262246.6	1.554	NRT
ENSG00000079819.19	3.119	NRT
ENSG00000185808.14	1.135	NRT
ENSG00000085982.14	1.943	NRT
ENSG00000281991.2	1.219	NRT
ENSG00000261069.3	1.371	NRT
ENSG00000120253.14	1.252	NRT
ENSG00000145592.14	725.98	NRT
ENSG00000197324.9	56.076	NRT
ENSG00000206538.9	1.07	NRT
ENSG00000015171.20	4.625	NRT
ENSG00000188295.15	1.6369999999999998	RT
ENSG00000086189.11	1.985	NRT
ENSG00000184470.21	2.381	NRT
ENSG00000110395.7	2.105	NRT
ENSG00000205959.4	1.243	NRT
ENSG00000288654.1	24.031	NRT
ENSG00000072506.13	22.394	NRT
ENSG00000081189.16	2.123	NRT
ENSG00000239014.1	4.753	NRT
ENSG00000158545.16	4.331	NRT
ENSG00000199631.1	1.598	NRT
ENSG00000130522.6	187.512	RT
ENSG00000101343.15	3.315	NRT
ENSG00000179981.11	23.678	NRT
ENSG00000269834.6	1.96	NRT
ENSG00000274396.1	3.179	NRT
ENSG00000138642.15	2.592	NRT
ENSG00000146109.5	9.055	NRT
ENSG00000085449.15	2.013	NRT
ENSG00000111799.22	77.53399999999999	NRT
ENSG00000158966.16	1.4980000000000002	NRT
ENSG00000164124.11	1.022	NRT
ENSG00000240747.8	1.774	NRT
ENSG00000253106.1	1.032	NRT
ENSG00000140545.15	30.855	NRT
ENSG00000147065.17	3.795	NRT
ENSG00000101417.12	1.0	NRT
ENSG00000126216.15	1.746	NRT
ENSG00000170955.10	23.988000000000003	RT
ENSG00000170266.16	1.624	NRT
ENSG00000234882.1	1.496	NRT
ENSG00000223803.1	1.106	NRT
ENSG00000168495.13	2.905	NRT
ENSG00000092421.17	2.68	NRT
ENSG00000100109.17	4.675	NRT
