gene_id	fpkm	RT
ENSG00000179933.6	7.392	NRT
ENSG00000135127.11	28.113000000000003	NRT
ENSG00000109906.14	1.673	NRT
ENSG00000184428.13	5.313	NRT
ENSG00000110799.14	3.938	NRT
ENSG00000197114.12	10.434	NRT
ENSG00000278356.1	1.529	NRT
ENSG00000235106.10	6.268	NRT
ENSG00000257809.1	2.451	NRT
ENSG00000275854.1	2.543	NRT
ENSG00000232470.1	3.5860000000000003	NRT
ENSG00000258674.5	4.316	NRT
ENSG00000119139.21	6.744	NRT
ENSG00000262791.1	3.488	NRT
ENSG00000277913.1	4.851	NRT
ENSG00000143570.19	8.576	NRT
ENSG00000196510.13	7.867000000000001	NRT
ENSG00000275180.1	4.338	NRT
ENSG00000261488.1	1.042	NRT
ENSG00000151746.15	1.7080000000000002	NRT
ENSG00000168906.13	21.517	NRT
ENSG00000162073.14	2.492	NRT
ENSG00000213859.8	4.425	NRT
ENSG00000157978.12	3.08	NRT
ENSG00000122008.15	1.164	RT
ENSG00000115216.14	9.851	NRT
ENSG00000244879.8	7.456	NRT
ENSG00000135365.16	2.603	NRT
ENSG00000284394.1	8.997	NRT
ENSG00000027697.15	8.376	NRT
ENSG00000198791.12	3.847	NRT
ENSG00000047932.14	1.591	NRT
ENSG00000279689.1	14.6	NRT
ENSG00000166387.13	1.402	NRT
ENSG00000197375.13	5.966	NRT
ENSG00000157106.17	1.209	NRT
ENSG00000011451.21	2.713	NRT
ENSG00000135686.13	4.509	NRT
ENSG00000128340.15	6.569	NRT
ENSG00000110011.13	23.139	NRT
ENSG00000188315.8	1.929	NRT
ENSG00000124299.15	7.101	NRT
ENSG00000164938.14	3.045	NRT
ENSG00000250462.8	3.547	NRT
ENSG00000141756.19	2.462	NRT
ENSG00000181789.14	5.124	NRT
ENSG00000261459.1	1.891	NRT
ENSG00000102760.13	1.671	NRT
ENSG00000168209.6	201.322	RT
ENSG00000244187.8	9.825	NRT
ENSG00000008853.17	1.308	NRT
ENSG00000134440.12	7.04	NRT
ENSG00000175416.16	2.559	NRT
ENSG00000115875.19	24.971	NRT
ENSG00000177051.6	1.7990000000000002	RT
ENSG00000239306.5	5.275	NRT
ENSG00000105401.9	61.374	NRT
ENSG00000215717.7	7.473	NRT
ENSG00000083845.9	78.895	NRT
ENSG00000275582.1	2.497	NRT
ENSG00000211848.1	1.162	NRT
ENSG00000186130.5	3.025	NRT
ENSG00000113369.9	6.925	NRT
ENSG00000256928.1	6.757999999999999	NRT
ENSG00000225190.11	2.2230000000000003	NRT
ENSG00000066322.15	11.729	NRT
ENSG00000137078.9	12.942	NRT
ENSG00000170161.7	1.491	RT
ENSG00000169499.15	11.424	NRT
ENSG00000252542.1	8.37	NRT
ENSG00000183426.17	1.673	NRT
ENSG00000116497.18	1.3019999999999998	NRT
ENSG00000243725.7	2.548	NRT
ENSG00000169964.8	6.234	NRT
ENSG00000143621.17	19.158	NRT
ENSG00000284595.1	1.3019999999999998	NRT
ENSG00000148935.11	2.109	NRT
ENSG00000164535.15	3.346	NRT
ENSG00000257910.1	1.108	NRT
ENSG00000257878.1	2.48	NRT
ENSG00000211674.2	16.605	NRT
ENSG00000211895.5	12.800999999999998	NRT
ENSG00000110931.19	1.203	NRT
ENSG00000174282.12	4.4	NRT
ENSG00000235919.4	1.721	NRT
ENSG00000039068.20	1.342	NRT
ENSG00000151725.12	1.029	NRT
ENSG00000145439.12	1.396	NRT
ENSG00000211652.2	4.27	NRT
ENSG00000104881.16	3.301	NRT
ENSG00000102401.20	10.083	NRT
ENSG00000172936.16	16.099	NRT
ENSG00000287286.1	2.596	NRT
ENSG00000200693.2	1.361	NRT
ENSG00000134248.14	8.141	NRT
ENSG00000177030.17	2.9330000000000003	RT
ENSG00000249721.1	4.922	NRT
ENSG00000163866.9	4.074	NRT
ENSG00000084652.16	2.469	NRT
ENSG00000276957.1	1.506	NRT
ENSG00000188186.10	33.923	NRT
ENSG00000105835.13	9.483	NRT
ENSG00000125503.13	34.893	NRT
ENSG00000162645.13	5.964	NRT
ENSG00000149646.12	8.37	NRT
ENSG00000245648.2	1.681	NRT
ENSG00000104972.15	1.244	NRT
ENSG00000100387.9	3.807	NRT
ENSG00000117308.15	4.707	NRT
ENSG00000169885.10	1.699	NRT
ENSG00000113810.16	10.779000000000002	NRT
ENSG00000228109.1	3.5380000000000003	NRT
ENSG00000262664.3	29.582	NRT
ENSG00000102870.6	1.547	NRT
ENSG00000244038.11	26.465	NRT
ENSG00000068079.8	12.192	NRT
ENSG00000254835.1	6.247999999999999	NRT
ENSG00000140688.17	15.195	NRT
ENSG00000143337.19	1.167	RT
ENSG00000140939.14	8.793	NRT
ENSG00000157827.20	3.307	NRT
ENSG00000153885.14	2.442	NRT
ENSG00000138768.15	2.369	NRT
ENSG00000197879.17	4.18	NRT
ENSG00000273456.1	3.141	RT
ENSG00000148943.12	2.522	NRT
ENSG00000185115.6	5.284	NRT
ENSG00000167283.8	25.248	NRT
ENSG00000175482.9	31.736	NRT
ENSG00000205076.4	3.36	NRT
ENSG00000108219.15	13.206	NRT
ENSG00000275924.1	7.742999999999999	NRT
ENSG00000172831.14	3.027	NRT
ENSG00000006025.12	2.874	NRT
ENSG00000167779.9	1.831	NRT
ENSG00000283486.2	2.021	NRT
ENSG00000275072.1	8.073	NRT
ENSG00000166886.13	6.515	NRT
ENSG00000218175.2	5.476	NRT
ENSG00000180035.13	15.695	NRT
ENSG00000079215.15	2.758	NRT
ENSG00000125482.13	1.891	NRT
ENSG00000197763.20	1.47	NRT
ENSG00000142512.15	3.18	NRT
ENSG00000133657.16	2.1590000000000003	NRT
ENSG00000100997.20	4.345	NRT
ENSG00000178537.10	7.997999999999999	NRT
ENSG00000267426.5	3.192	NRT
ENSG00000281649.2	9.717	NRT
ENSG00000114737.16	1.238	NRT
ENSG00000135390.21	22.544	NRT
ENSG00000227198.1	8.228	NRT
ENSG00000188612.12	6.617000000000001	NRT
ENSG00000258430.1	69.363	NRT
ENSG00000092531.10	3.01	NRT
ENSG00000143398.20	1.6769999999999998	NRT
ENSG00000104738.18	12.653	NRT
ENSG00000250186.3	16.327	NRT
ENSG00000123575.9	1.713	NRT
ENSG00000227782.2	1.5659999999999998	NRT
ENSG00000126001.16	1.809	NRT
ENSG00000258210.1	3.489	NRT
ENSG00000131351.15	1.341	NRT
ENSG00000162385.11	2.9	NRT
ENSG00000142694.6	2.537	NRT
ENSG00000101493.11	5.113	NRT
ENSG00000159958.7	2.381	NRT
ENSG00000141349.9	5.687	NRT
ENSG00000122203.15	3.821	NRT
