gene_id	fpkm	RT
ENSG00000074935.14	1.23	NRT
ENSG00000184752.13	2.9210000000000003	NRT
ENSG00000188976.11	7.653	NRT
ENSG00000253570.1	1.061	NRT
ENSG00000262576.3	1.423	NRT
ENSG00000266642.2	1.095	NRT
ENSG00000048544.6	1.975	RT
ENSG00000260077.1	1.1909999999999998	NRT
ENSG00000118418.14	1.758	NRT
ENSG00000156467.10	138.358	NRT
ENSG00000152601.17	7.242999999999999	NRT
ENSG00000170471.15	1.365	NRT
ENSG00000125743.11	8.241	NRT
ENSG00000120699.13	2.605	NRT
ENSG00000149929.16	4.953	NRT
ENSG00000076242.16	3.164	NRT
ENSG00000197852.12	1.164	NRT
ENSG00000109971.14	9.744	RT
ENSG00000099901.17	1.104	NRT
ENSG00000116001.17	2.311	NRT
ENSG00000227198.1	5.843999999999999	NRT
ENSG00000141560.15	1.25	NRT
ENSG00000274976.1	3.324	NRT
ENSG00000143436.11	4.124	NRT
ENSG00000116898.12	50.392	NRT
ENSG00000166411.14	19.972	NRT
ENSG00000127666.10	1.226	NRT
ENSG00000120129.6	5.135	NRT
ENSG00000113068.10	1.007	NRT
ENSG00000198843.13	2.985	NRT
ENSG00000271581.1	7.274	NRT
ENSG00000111245.17	1001.963	NRT
ENSG00000283426.1	1.592	NRT
ENSG00000108821.14	3.2	NRT
ENSG00000071127.17	1.773	NRT
ENSG00000204525.17	42.361	NRT
ENSG00000116350.17	1.555	NRT
ENSG00000215845.11	1.4380000000000002	NRT
ENSG00000153037.15	2.636	NRT
ENSG00000052841.15	1.143	NRT
ENSG00000133398.4	1.66	NRT
ENSG00000124596.17	2.135	NRT
ENSG00000104976.12	1.664	NRT
ENSG00000223865.11	1.362	NRT
ENSG00000280486.2	5.301	NRT
ENSG00000264968.1	1.013	NRT
ENSG00000166619.15	3.865	NRT
ENSG00000177728.17	2.864	NRT
ENSG00000143248.13	2.356	NRT
ENSG00000204356.14	2.191	NRT
ENSG00000167930.17	6.75	NRT
ENSG00000148120.17	3.468	NRT
ENSG00000265618.1	2.169	NRT
ENSG00000187922.14	5.231	NRT
ENSG00000257647.1	1.4340000000000002	NRT
ENSG00000171443.7	7.042000000000001	NRT
ENSG00000205352.11	1.548	NRT
ENSG00000240225.10	2.199	NRT
ENSG00000173727.12	1.107	NRT
ENSG00000116221.15	1.3019999999999998	NRT
ENSG00000114503.11	6.315	NRT
ENSG00000142694.6	1.6769999999999998	NRT
ENSG00000272153.1	1.327	NRT
ENSG00000104231.11	1.181	NRT
ENSG00000092820.18	4.7780000000000005	NRT
ENSG00000153048.11	2.113	NRT
ENSG00000104853.16	19.971	NRT
ENSG00000099860.9	9.619	NRT
ENSG00000198816.7	16.627	NRT
ENSG00000143420.19	6.487	NRT
ENSG00000160948.14	9.576	NRT
ENSG00000040633.13	1.5530000000000002	NRT
ENSG00000120265.18	7.051	NRT
ENSG00000124357.13	2.886	NRT
ENSG00000170323.9	13.832	NRT
ENSG00000188157.15	1.7719999999999998	NRT
ENSG00000166823.5	1.083	NRT
ENSG00000178951.9	1.364	RT
ENSG00000204859.13	2.045	NRT
ENSG00000103549.22	5.781000000000001	NRT
ENSG00000267165.1	7.444	NRT
ENSG00000112584.14	1.629	NRT
ENSG00000124440.16	4.048	RT
ENSG00000124587.14	1.187	NRT
ENSG00000198546.15	4.052	NRT
ENSG00000269711.1	4.865	NRT
ENSG00000125648.15	5.471	NRT
ENSG00000272010.1	1.5730000000000002	NRT
ENSG00000118729.12	7.121	NRT
ENSG00000170242.19	3.5660000000000003	NRT
ENSG00000270084.2	1.13	NRT
ENSG00000167792.13	51.238	NRT
ENSG00000085224.23	1.433	NRT
ENSG00000198618.5	1.888	NRT
ENSG00000023330.15	11.034	NRT
ENSG00000122085.17	1.14	NRT
ENSG00000277967.1	2.394	NRT
ENSG00000130592.17	1.064	NRT
ENSG00000178028.14	4.3	NRT
ENSG00000239306.5	2.216	NRT
ENSG00000179818.14	1.069	NRT
ENSG00000134825.16	2.988	NRT
ENSG00000065518.8	36.011	RT
ENSG00000171530.15	2.763	NRT
ENSG00000128789.21	4.631	NRT
ENSG00000164068.16	7.289	NRT
