gene_id	fpkm	RT
ENSG00000052344.16	1.854	NRT
ENSG00000169955.7	3.741	NRT
ENSG00000110921.14	3.3680000000000003	NRT
ENSG00000100462.16	8.211	NRT
ENSG00000129911.9	1.895	NRT
ENSG00000149923.14	6.025	NRT
ENSG00000166415.15	1.097	NRT
ENSG00000234072.1	1.153	NRT
ENSG00000076513.17	2.362	NRT
ENSG00000112697.17	4.0760000000000005	NRT
ENSG00000108528.14	24.552	RT
ENSG00000214274.10	81.736	NRT
ENSG00000284334.1	6.746	NRT
ENSG00000139263.12	1.047	NRT
ENSG00000111780.8	3.4810000000000003	NRT
ENSG00000155380.13	2.111	NRT
ENSG00000144481.17	1.979	NRT
ENSG00000181524.6	6.872999999999999	NRT
ENSG00000149573.9	2.116	NRT
ENSG00000227063.5	10.674	NRT
ENSG00000204196.5	8.133	NRT
ENSG00000108256.9	1.325	NRT
ENSG00000146476.11	1.287	NRT
ENSG00000263535.2	1.751	NRT
ENSG00000023191.17	13.842	NRT
ENSG00000259305.6	1.097	NRT
ENSG00000159023.22	1.352	NRT
ENSG00000215041.10	2.218	NRT
ENSG00000073614.13	2.29	NRT
ENSG00000067560.14	10.594	NRT
ENSG00000124107.5	12.411	NRT
ENSG00000172594.13	2.007	NRT
ENSG00000204642.14	22.315	NRT
ENSG00000013275.8	15.887	NRT
ENSG00000074356.17	3.321	NRT
ENSG00000104812.15	1.205	NRT
ENSG00000234287.1	1.172	NRT
ENSG00000141959.17	12.153	NRT
ENSG00000185875.13	1.714	NRT
ENSG00000152465.18	2.1830000000000003	NRT
ENSG00000008952.17	2.965	NRT
ENSG00000105372.8	54.29600000000001	NRT
ENSG00000146215.14	1.4509999999999998	NRT
ENSG00000138449.11	17.158	NRT
ENSG00000244398.1	7.944	NRT
ENSG00000172725.14	11.589	NRT
ENSG00000140319.11	26.439	NRT
ENSG00000205702.11	10.085	NRT
ENSG00000137124.8	15.485	NRT
ENSG00000101204.18	3.758	NRT
ENSG00000008517.18	37.928	NRT
ENSG00000168439.17	5.996	NRT
ENSG00000136868.11	2.823	NRT
ENSG00000160908.15	1.88	NRT
ENSG00000175221.15	2.546	NRT
ENSG00000117601.15	227.486	NRT
ENSG00000120053.12	23.33	NRT
ENSG00000138792.10	2.299	NRT
ENSG00000100441.10	3.54	NRT
ENSG00000240801.1	170.703	NRT
ENSG00000277370.1	3.2460000000000004	NRT
ENSG00000104133.15	2.552	NRT
ENSG00000149503.13	1.173	RT
ENSG00000253982.2	5.456	NRT
ENSG00000283977.1	1.621	NRT
ENSG00000116044.16	6.462000000000001	NRT
ENSG00000179456.10	2.324	NRT
ENSG00000128284.19	1.237	NRT
ENSG00000037280.16	1.068	NRT
ENSG00000280198.1	1.507	NRT
ENSG00000113194.13	1.063	NRT
ENSG00000064115.11	4.678	NRT
ENSG00000166002.7	36.085	NRT
ENSG00000238923.1	7.96	NRT
ENSG00000277698.1	1.793	NRT
ENSG00000114784.4	6.997000000000001	NRT
ENSG00000145919.11	3.218	NRT
ENSG00000254452.1	1.189	NRT
ENSG00000147677.11	1.67	NRT
